P_START_LETTER,P_END_LETTER,TABLE_NAME,COLUMN_NAME,OBJECT_TYPE,DATA_TYPE,DATA_LENGTH,CHAR_LENGTH
Q,S,SVC_AP_ACTPL_ACTIONS,EXTN_ATTRIBUTE_CHAR330,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS,EXTN_ATTRIBUTE_CHAR331,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS,EXTN_ATTRIBUTE_CHAR332,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS,EXTN_ATTRIBUTE_CHAR333,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS,EXTN_ATTRIBUTE_CHAR334,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS,EXTN_ATTRIBUTE_CHAR335,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS,EXTN_ATTRIBUTE_CHAR336,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS,EXTN_ATTRIBUTE_CLOB023,VIEW,CLOB,4000,0
Q,S,SVC_AP_ACTPL_ACTIONS,EXTN_ATTRIBUTE_CLOB024,VIEW,CLOB,4000,0
Q,S,SVC_AP_ACTPL_ACTIONS,EXTN_ATTRIBUTE_NUMBER193,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS,EXTN_ATTRIBUTE_NUMBER194,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS,EXTN_ATTRIBUTE_NUMBER195,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS,EXTN_ATTRIBUTE_NUMBER196,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS,EXTN_ATTRIBUTE_NUMBER197,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS,EXTN_ATTRIBUTE_NUMBER198,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS,EXTN_ATTRIBUTE_NUMBER199,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS,EXTN_ATTRIBUTE_NUMBER200,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS,EXTN_ATTRIBUTE_CHAR337,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS,EXTN_ATTRIBUTE_CHAR338,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS,EXTN_ATTRIBUTE_CHAR339,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS,EXTN_ATTRIBUTE_CHAR340,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS,EXTN_ATTRIBUTE_CHAR341,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS,EXTN_ATTRIBUTE_CHAR342,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS,EXTN_ATTRIBUTE_CHAR343,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS,EXTN_ATTRIBUTE_CHAR344,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS,EXTN_ATTRIBUTE_CHAR345,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS,EXTN_ATTRIBUTE_CHAR346,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS,EXTN_ATTRIBUTE_CHAR347,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS,EXTN_ATTRIBUTE_CHAR348,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS,EXTN_ATTRIBUTE_CHAR349,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS,EXTN_ATTRIBUTE_CHAR350,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS,EXTN_ATTRIBUTE_CLOB025,VIEW,CLOB,4000,0
Q,S,SVC_AP_ACTPL_ACTIONS_,ACTION_PLAN_ACTION_ID,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,ACTION_PLAN_ACTION_NUMBER,VIEW,VARCHAR2,120,30
Q,S,SVC_AP_ACTPL_ACTIONS_,ACTION_PLAN_ID,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,ACTION_ID,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,OBJECT_ID,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,PROCESS_INSTANCE_ID,VIEW,VARCHAR2,2000,500
Q,S,SVC_AP_ACTPL_ACTIONS_,PROCESS_STATUS,VIEW,VARCHAR2,400,100
Q,S,SVC_AP_ACTPL_ACTIONS_,OBJECT_REFERENCE_NUMBER,VIEW,VARCHAR2,400,100
Q,S,SVC_AP_ACTPL_ACTIONS_,ORDER_NUMBER,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,TEMPLATE_ID,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,MANDATORY_FLAG,VIEW,VARCHAR2,4,1
Q,S,SVC_AP_ACTPL_ACTIONS_,STATUS_CD,VIEW,VARCHAR2,120,30
Q,S,SVC_AP_ACTPL_ACTIONS_,STATUS_DETAILS,VIEW,VARCHAR2,4000,1000
Q,S,SVC_AP_ACTPL_ACTIONS_,LEAD_TIME,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,LEAD_TIME_UNIT,VIEW,VARCHAR2,120,30
Q,S,SVC_AP_ACTPL_ACTIONS_,START_DATE,VIEW,TIMESTAMP(6),11,0
Q,S,SVC_AP_ACTPL_ACTIONS_,END_DATE,VIEW,TIMESTAMP(6),11,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXPECTED_START_DATE,VIEW,TIMESTAMP(6),11,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXPECTED_COMPLETION_DATE,VIEW,TIMESTAMP(6),11,0
Q,S,SVC_AP_ACTPL_ACTIONS_,DELETED_FLAG,VIEW,VARCHAR2,4,1
Q,S,SVC_AP_ACTPL_ACTIONS_,RETRY_COUNT,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,CREATION_DATE,VIEW,TIMESTAMP(6),11,0
Q,S,SVC_AP_ACTPL_ACTIONS_,CREATED_BY,VIEW,VARCHAR2,256,64
Q,S,SVC_AP_ACTPL_ACTIONS_,LAST_UPDATE_DATE,VIEW,TIMESTAMP(6),11,0
Q,S,SVC_AP_ACTPL_ACTIONS_,LAST_UPDATED_BY,VIEW,VARCHAR2,256,64
Q,S,SVC_AP_ACTPL_ACTIONS_,LAST_UPDATE_LOGIN,VIEW,VARCHAR2,128,32
Q,S,SVC_AP_ACTPL_ACTIONS_,OBJECT_VERSION_NUMBER,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,ATTRIBUTE_CATEGORY,VIEW,VARCHAR2,120,30
Q,S,SVC_AP_ACTPL_ACTIONS_,CURRENCY_CODE,VIEW,VARCHAR2,60,15
Q,S,SVC_AP_ACTPL_ACTIONS_,CORP_CURRENCY_CODE,VIEW,VARCHAR2,60,15
Q,S,SVC_AP_ACTPL_ACTIONS_,CURCY_CONV_RATE_TYPE,VIEW,VARCHAR2,120,30
Q,S,SVC_AP_ACTPL_ACTIONS_,SKIP_FLAG,VIEW,VARCHAR2,4,1
Q,S,SVC_AP_ACTPL_ACTIONS_,WORKFLOW_ID,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,WORKFLOW_ACTION_ID,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_TIMESTAMP001,VIEW,TIMESTAMP(6),11,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_TIMESTAMP002,VIEW,TIMESTAMP(6),11,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_TIMESTAMP003,VIEW,TIMESTAMP(6),11,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_NUMBER001,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_NUMBER002,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_NUMBER003,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_NUMBER004,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_NUMBER005,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_NUMBER006,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_NUMBER007,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_NUMBER008,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR001,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR002,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR003,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR004,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR005,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR006,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR007,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR008,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR009,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR010,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR011,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR012,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR013,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR014,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_TIMESTAMP004,VIEW,TIMESTAMP(6),11,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_TIMESTAMP005,VIEW,TIMESTAMP(6),11,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_TIMESTAMP006,VIEW,TIMESTAMP(6),11,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_NUMBER009,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_NUMBER010,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_NUMBER011,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_NUMBER012,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_NUMBER013,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_NUMBER014,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_NUMBER015,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_NUMBER016,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR015,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR016,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR017,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR018,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR019,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR020,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR021,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR022,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR023,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR024,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR025,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR026,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR027,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR028,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CLOB001,VIEW,CLOB,4000,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CLOB002,VIEW,CLOB,4000,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_TIMESTAMP007,VIEW,TIMESTAMP(6),11,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_TIMESTAMP008,VIEW,TIMESTAMP(6),11,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_TIMESTAMP009,VIEW,TIMESTAMP(6),11,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_NUMBER017,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_NUMBER018,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_NUMBER019,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_NUMBER020,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_NUMBER021,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_NUMBER022,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_NUMBER023,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_NUMBER024,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR029,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR030,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR031,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR032,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR033,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR034,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR035,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR036,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR037,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR038,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR039,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR040,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR041,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR042,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_TIMESTAMP010,VIEW,TIMESTAMP(6),11,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_TIMESTAMP011,VIEW,TIMESTAMP(6),11,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_TIMESTAMP012,VIEW,TIMESTAMP(6),11,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_NUMBER025,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_NUMBER026,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_NUMBER027,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_NUMBER028,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_NUMBER029,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_NUMBER030,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_NUMBER031,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_NUMBER032,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR043,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR044,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR045,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR046,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR047,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR048,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR049,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR050,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR051,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR052,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR053,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR054,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR055,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR056,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CLOB003,VIEW,CLOB,4000,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CLOB004,VIEW,CLOB,4000,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_TIMESTAMP013,VIEW,TIMESTAMP(6),11,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_TIMESTAMP014,VIEW,TIMESTAMP(6),11,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_TIMESTAMP015,VIEW,TIMESTAMP(6),11,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_NUMBER033,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_NUMBER034,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_NUMBER035,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_NUMBER036,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_NUMBER037,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_NUMBER038,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_NUMBER039,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_NUMBER040,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR057,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR058,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR059,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR060,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR061,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR062,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR063,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR064,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR065,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR066,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR067,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR068,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR069,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR070,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_TIMESTAMP016,VIEW,TIMESTAMP(6),11,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_TIMESTAMP017,VIEW,TIMESTAMP(6),11,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_TIMESTAMP018,VIEW,TIMESTAMP(6),11,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_NUMBER041,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_NUMBER042,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_NUMBER043,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_NUMBER044,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_NUMBER045,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_NUMBER046,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_NUMBER047,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_NUMBER048,VIEW,NUMBER,22,0
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR071,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR072,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR073,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR074,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR075,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR076,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR077,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR078,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR079,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR080,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR081,VIEW,VARCHAR2,4000,1500
Q,S,SVC_AP_ACTPL_ACTIONS_,EXTN_ATTRIBUTE_CHAR082,VIEW,VARCHAR2,4000,1500
